id,Degerlendirme Puani
1893,51.3689
1894,46.2362
1895,9.62867
1896,17.8351
1897,23.3104
1898,21.4474
1899,27.2251
1900,20.7421
1901,21.453
1902,37.5354
1903,26.0377
1904,34.2231
1905,24.2806
1906,26.7752
1907,19.8374
1908,36.2368
1909,43.2202
1910,39.668
1911,38.609
1912,14.0354
1913,54.9537
1914,33.9173
1915,7.30323
1916,29.2755
1917,31.3707
1918,16.7884
1919,35.3966
1920,36.6475
1921,23.0529
1922,35.063
1923,31.5582
1924,27.8622
1925,20.6616
1926,45.3099
1927,37.7849
1928,55.2995
1929,32.1008
1930,22.0289
1931,26.0851
1932,43.0472
1933,30.1345
1934,32.0711
1935,13.2928
1936,47.0684
1937,37.8669
1938,35.6087
1939,24.4385
1940,43.5176
1941,8.92697
1942,10.0991
1943,35.9024
1944,24.1691
1945,23.8096
1946,35.1408
1947,24.9095
1948,10.971
1949,9.42623
1950,23.8218
1951,36.9563
1952,9.8905
1953,15.1845
1954,4.67228
1955,21.6524
1956,49.8186
1957,31.5104
1958,44.7264
1959,9.9299
1960,36.1316
1961,22.7862
1962,27.9823
1963,19.0179
1964,27.2263
1965,51.0701
1966,32.6625
1967,21.9841
1968,8.95871
1969,31.8009
1970,35.9311
1971,35.0709
1972,45.6931
1973,36.3139
1974,42.2459
1975,41.5728
1976,25.4148
1977,23.6654
1978,46.5804
1979,18.8496
1980,43.6762
1981,47.8055
1982,52.3181
1983,30.3734
1984,34.8952
1985,47.0029
1986,47.7184
1987,23.1768
1988,47.1546
1989,23.0168
1990,59.7312
1991,18.6719
1992,18.8167
1993,31.3188
1994,9.74713
1995,18.8944
1996,40.3172
1997,13.5343
1998,23.8295
1999,28.5746
2000,23.2006
2001,12.3772
2002,9.36435
2003,33.5425
2004,39.9302
2005,23.1491
2006,46.7165
2007,35.6596
2008,20.5822
2009,32.6921
2010,24.0557
2011,40.0616
2012,36.3833
2013,50.1422
2014,27.9197
2015,47.4928
2016,8.82538
2017,43.3177
2018,35.8001
2019,42.9779
2020,36.1046
2021,7.25262
2022,32.295
2023,47.1343
2024,50.2138
2025,47.3528
2026,43.5059
2027,25.2346
2028,9.10537
2029,42.3425
2030,35.1422
2031,26.268
2032,40.7488
2033,33.5916
2034,52.1429
2035,37.527
2036,29.5261
2037,34.8138
2038,45.2811
2039,51.3307
2040,46.9581
2041,30.1024
2042,25.1621
2043,41.4237
2044,44.34
2045,47.3735
2046,34.2758
2047,43.5909
2048,42.2833
2049,44.8747
2050,25.4358
2051,11.581
2052,61.7241
2053,24.926
2054,24.3956
2055,20.5048
2056,28.0636
2057,14.4087
2058,30.2406
2059,43.2818
2060,49.1471
2061,9.03968
2062,16.1935
2063,15.09
2064,38.3928
2065,39.4001
2066,33.9849
2067,22.8911
2068,10.9964
2069,36.7761
2070,21.9696
2071,37.054
2072,17.398
2073,31.8954
2074,33.6775
2075,39.5689
2076,43.9038
2077,36.7372
2078,49.7578
2079,9.30944
2080,22.0709
2081,43.6204
2082,60.9002
2083,30.0614
2084,29.255
2085,28.4848
2086,46.2146
2087,54.2107
2088,40.1447
2089,43.345
2090,29.211
2091,29.3429
2092,27.2888
2093,44.7946
2094,45.5362
2095,6.53611
2096,17.2403
2097,14.1687
2098,19.0756
2099,36.1025
2100,22.7351
2101,19.6454
2102,13.4623
2103,21.9727
2104,21.2187
2105,20.1549
2106,41.6899
2107,39.8664
2108,11.5756
2109,18.4128
2110,11.6366
2111,46.1683
2112,4.12901
2113,31.0067
2114,18.8549
2115,49.8056
2116,36.1111
2117,44.9836
2118,30.4271
2119,32.8178
2120,50.6283
2121,57.9203
2122,16.2977
2123,22.9357
2124,51.6389
2125,31.8292
2126,26.3044
2127,44.363
2128,23.6086
2129,58.5512
2130,25.2288
2131,60.1963
2132,43.3464
2133,52.7418
2134,40.4648
2135,47.9264
2136,34.7715
2137,11.5116
2138,34.2084
2139,14.0546
2140,23.9611
2141,34.9963
2142,45.9127
2143,14.5433
2144,36.617
2145,17.6559
2146,46.5015
2147,13.6956
2148,24.931
2149,30.1887
2150,10.4436
2151,52.2687
2152,15.0719
2153,53.6692
2154,34.9918
2155,51.439
2156,23.1361
2157,14.3875
2158,33.252
2159,41.0361
2160,38.9257
2161,18.8149
2162,34.3753
2163,46.6919
2164,45.8315
2165,21.5153
2166,54.3644
2167,33.0605
2168,24.6172
2169,35.7201
2170,27.8328
2171,50.8222
2172,16.0868
2173,35.043
2174,35.861
2175,12.216
2176,36.6248
2177,12.7492
2178,12.7448
2179,25.4369
2180,13.4695
2181,28.9805
2182,40.6763
2183,24.7063
2184,60.4474
2185,37.7927
2186,32.412
2187,43.869
2188,23.7338
2189,39.63
2190,45.8242
2191,53.1748
2192,46.4282
2193,26.2469
2194,47.6194
2195,49.5424
2196,48.209
2197,37.1772
2198,14.1759
2199,22.1422
2200,26.8984
2201,38.8247
2202,51.5791
2203,33.125
2204,30.6749
2205,20.8174
2206,33.9978
2207,49.5694
2208,35.8582
2209,44.4408
2210,20.9061
2211,33.9131
2212,29.8717
2213,39.0181
2214,31.5981
2215,26.1019
2216,47.4623
2217,14.0355
2218,37.642
2219,29.5925
2220,10.5645
2221,7.55049
2222,48.0227
2223,12.089
2224,11.8015
2225,36.3459
2226,55.4578
2227,21.1629
2228,45.7884
2229,50.6374
2230,31.3978
2231,42.462
2232,6.5604
2233,23.9669
2234,34.8775
2235,15.5365
2236,41.6968
2237,19.7106
2238,37.5524
2239,14.4659
2240,45.876
2241,33.4691
2242,45.8929
2243,51.3518
2244,53.1062
2245,43.0255
2246,21.9408
2247,9.28408
2248,34.2944
2249,45.4418
2250,34.4441
2251,30.9727
2252,9.95224
2253,37.4233
2254,48.3693
2255,8.6919
2256,14.4105
2257,33.3679
2258,40.3819
2259,14.6275
2260,51.8892
2261,48.7233
2262,42.9952
2263,36.5687
2264,33.3385
2265,16.7477
2266,40.7395
2267,41.2602
2268,38.4548
2269,34.0517
2270,19.1253
2271,21.1769
2272,36.5474
2273,21.3241
2274,27.9949
2275,24.8872
2276,32.813
2277,43.3665
2278,41.2077
2279,31.7045
2280,17.4411
2281,11.5738
2282,9.64947
2283,30.4227
2284,33.1408
2285,16.2389
2286,41.92
2287,35.6487
2288,22.0105
2289,33.4669
2290,9.98128
2291,29.7729
2292,28.6286
2293,40.2927
2294,11.0768
2295,24.9704
2296,45.9813
2297,39.2936
2298,43.6509
2299,63.1164
2300,30.6362
2301,35.0894
2302,39.9404
2303,18.2259
2304,22.3545
2305,24.8688
2306,23.5734
2307,11.8483
2308,12.179
2309,27.355
2310,39.6338
2311,45.9358
2312,19.2873
2313,41.1062
2314,40.5142
2315,32.8045
2316,21.5677
2317,19.8662
2318,29.523
2319,48.1217
2320,27.4256
2321,39.2639
2322,12.4103
2323,16.9851
2324,37.7295
2325,42.9569
2326,21.4076
2327,51.9247
2328,26.4298
2329,23.9317
2330,49.4523
2331,18.5929
2332,47.482
2333,15.3089
2334,32.7339
2335,10.8968
2336,21.758
2337,27.5989
2338,20.4736
2339,33.2455
2340,21.5951
2341,20.0232
2342,30.8322
2343,30.4088
2344,11.6587
2345,17.0095
2346,33.9468
2347,51.6456
2348,29.7382
2349,40.4012
2350,39.0008
2351,17.7186
2352,18.8364
2353,27.1189
2354,29.9247
2355,25.2185
2356,41.0712
2357,51.4265
2358,9.01274
2359,40.4507
2360,19.0522
2361,35.4919
2362,36.819
2363,31.2098
2364,61.7116
2365,43.5968
2366,62.2292
2367,26.2074
2368,47.9089
2369,42.8095
2370,51.6595
2371,45.9167
2372,51.2996
2373,45.5616
2374,7.04083
2375,22.5274
2376,44.3247
2377,17.0379
2378,37.2233
2379,37.6941
2380,19.664
2381,43.4164
2382,33.227
2383,17.4299
2384,47.8221
2385,32.8642
2386,34.5417
2387,11.7182
2388,33.2705
2389,44.1396
2390,37.7972
2391,15.1706
2392,47.7601
2393,8.31534
2394,22.7325
2395,9.30358
2396,39.4149
2397,27.0267
2398,21.1231
2399,28.4382
2400,40.0055
2401,47.5829
2402,54.1447
2403,54.3253
2404,31.7944
2405,31.5829
2406,26.0399
2407,49.928
2408,21.1782
2409,9.48194
2410,47.0776
2411,37.9681
2412,35.18
2413,21.1645
2414,20.5837
2415,21.3908
2416,23.6365
2417,56.4977
2418,25.6281
2419,48.6234
2420,42.2266
2421,17.5038
2422,55.5066
2423,11.6252
2424,41.488
2425,27.0973
2426,25.4762
2427,26.3253
2428,26.2612
2429,55.7249
2430,41.7659
2431,29.3568
2432,38.5896
2433,20.4873
2434,12.6038
2435,18.8669
2436,49.1954
2437,27.0124
2438,8.78352
2439,11.974
2440,11.994
2441,27.1488
2442,15.7433
2443,24.3485
2444,21.808
2445,8.87097
2446,37.6415
2447,23.0569
2448,21.6263
2449,13.2631
2450,15.6466
2451,52.6206
2452,37.5643
2453,41.042
2454,42.135
2455,15.9176
2456,50.158
2457,11.2854
2458,22.4985
2459,12.5297
2460,9.07261
2461,22.2136
2462,11.1237
2463,44.7083
2464,42.8356
2465,42.5561
2466,13.0871
2467,29.101
2468,15.7629
2469,22.9246
2470,39.2521
2471,29.7733
2472,36.1059
2473,30.4544
2474,17.7871
2475,15.1428
2476,56.8256
2477,28.8854
2478,27.7023
2479,40.067
2480,37.5803
2481,47.122
2482,46.4413
2483,54.5826
2484,5.27214
2485,39.2437
2486,34.476
2487,16.2856
2488,21.4061
2489,15.141
2490,49.1381
2491,27.4917
2492,53.7541
2493,23.9153
2494,17.0906
2495,30.1809
2496,53.6351
2497,9.61366
2498,9.56944
2499,20.4368
2500,35.521
2501,51.2871
2502,34.445
2503,34.0849
2504,32.0594
2505,31.9221
2506,24.953
2507,27.7158
2508,47.4163
2509,51.9207
2510,48.5807
2511,23.9371
2512,34.759
2513,48.2474
2514,21.6927
2515,19.7857
2516,7.85206
2517,40.9563
2518,26.0118
2519,46.818
2520,10.3543
2521,16.035
2522,52.7083
2523,26.0378
2524,11.6238
2525,45.2801
2526,24.0645
2527,39.698
2528,42.2798
2529,50.556
2530,24.1455
2531,25.6639
2532,10.1971
2533,7.15209
2534,21.2643
2535,50.0627
2536,18.5831
2537,21.2091
2538,29.2196
2539,44.8409
2540,42.2508
2541,50.9939
2542,17.1137
2543,51.802
2544,27.9772
2545,22.3497
2546,39.9153
2547,51.1451
2548,54.1829
2549,30.6757
2550,39.6447
2551,56.1162
2552,9.10877
2553,41.6658
2554,21.9888
2555,47.1297
2556,65.5832
2557,36.3478
2558,47.4904
2559,15.4501
2560,43.1399
2561,50.9676
2562,35.9709
2563,9.19361
2564,12.4809
2565,34.9939
2566,18.2532
2567,25.881
2568,24.5831
2569,29.0976
2570,37.5274
2571,31.6562
2572,36.1044
2573,37.9384
2574,30.9777
2575,29.2723
2576,50.6743
2577,59.6781
2578,40.0203
2579,46.8313
2580,39.0763
2581,39.555
2582,36.9679
2583,27.1296
2584,36.0781
2585,35.6135
2586,53.3067
2587,49.0881
2588,39.8108
2589,41.6372
2590,29.3227
2591,30.4522
2592,27.4428
2593,10.3553
2594,34.1551
2595,36.4195
2596,28.5507
2597,39.812
2598,50.527
2599,38.0337
2600,23.9514
2601,22.8926
2602,45.1273
2603,46.4056
2604,8.19716
2605,40.7295
2606,54.262
2607,12.8693
2608,44.2694
2609,22.63
2610,15.5273
2611,38.9127
2612,13.2667
2613,20.8203
2614,21.8318
2615,44.7082
2616,24.6571
2617,10.0523
2618,32.3677
2619,27.6497
2620,36.0376
2621,27.3338
2622,54.9262
2623,43.9272
2624,34.2542
2625,16.0538
2626,37.7831
2627,22.7771
2628,19.3773
2629,42.418
2630,9.07883
2631,22.7158
2632,34.769
2633,20.1098
2634,26.8172
2635,22.6608
2636,18.8211
2637,33.3753
2638,42.2104
2639,8.34749
2640,8.83764
2641,33.2139
2642,36.9675
2643,38.1902
2644,39.8622
2645,26.284
2646,24.5592
2647,34.4298
2648,46.9961
2649,10.1708
2650,43.7093
2651,26.5504
2652,43.5286
2653,22.3777
2654,14.5156
2655,33.6127
2656,33.8996
2657,22.6807
2658,50.5004
2659,44.167
2660,48.1906
2661,34.1233
2662,7.33898
2663,51.2838
2664,52.1839
2665,44.4187
2666,6.16224
2667,22.3449
2668,13.912
2669,19.6208
2670,24.8265
2671,44.295
2672,29.0462
2673,19.7274
2674,27.9302
2675,27.0126
2676,14.3286
2677,37.3037
2678,34.323
2679,18.0245
2680,34.6046
2681,8.50702
2682,27.5473
2683,36.1704
2684,47.4584
2685,32.1557
2686,36.2696
2687,39.5674
2688,62.7511
2689,38.3456
2690,36.8775
2691,18.086
2692,36.2164
2693,46.0808
2694,26.1137
2695,43.1055
2696,43.4189
2697,45.6888
2698,40.3848
2699,33.241
2700,42.6874
2701,12.7998
2702,56.0836
2703,42.4493
2704,42.9813
2705,44.6314
2706,47.3728
2707,54.5397
2708,22.6084
2709,53.1852
2710,39.5583
2711,19.8143
2712,41.7973
2713,22.4034
2714,29.4732
2715,29.9675
2716,24.9174
2717,42.2454
2718,7.99237
2719,35.2071
2720,25.4827
2721,49.4477
2722,9.30556
2723,11.3914
2724,19.3904
2725,37.4894
2726,12.7459
2727,42.7573
2728,23.5008
2729,27.0142
2730,37.9262
2731,28.1791
2732,32.6883
2733,56.9814
2734,38.8103
2735,28.9862
2736,36.5089
2737,17.2348
2738,35.7389
2739,16.6303
2740,35.6165
2741,31.7181
2742,41.8525
2743,46.7711
2744,55.2754
2745,40.808
2746,42.6663
2747,29.56
2748,42.8245
2749,53.6362
2750,38.9568
2751,8.11033
2752,39.5921
2753,50.3361
2754,21.4383
2755,37.0038
2756,25.6695
2757,46.8276
2758,40.5384
2759,51.0596
2760,26.2139
2761,34.8417
2762,34.37
2763,5.51867
2764,36.2432
2765,28.3978
2766,25.0401
2767,35.0667
2768,41.4574
2769,20.2863
2770,46.3438
2771,54.9304
2772,22.8677
2773,38.9519
2774,7.18501
2775,29.0831
2776,15.2835
2777,16.2034
2778,19.6377
2779,41.7168
2780,13.3826
2781,34.112
2782,36.2283
2783,25.2642
2784,39.5397
2785,38.5213
2786,43.3778
2787,12.1273
2788,47.9991
2789,54.0146
2790,17.2008
2791,22.6113
2792,32.6558
2793,50.5098
2794,10.7574
2795,18.9447
2796,35.54
2797,42.7257
2798,40.14
2799,37.6371
2800,13.7397
2801,12.5347
2802,33.5552
2803,23.6062
2804,34.3372
2805,35.4241
2806,16.2657
2807,15.3786
2808,22.2473
2809,39.5737
2810,20.2049
2811,30.1966
2812,44.2646
2813,34.9024
2814,33.7639
2815,33.2695
2816,38.6533
2817,35.919
2818,26.7435
2819,7.63472
2820,24.8133
2821,42.3748
2822,21.8328
2823,54.2773
2824,36.3802
2825,23.1129
2826,6.66838
2827,31.4173
2828,32.1718
2829,47.9328
2830,31.5513
2831,42.9544
2832,54.5053
2833,33.5503
2834,31.0283
2835,42.4484
2836,18.6403
2837,49.5685
2838,34.3121
2839,19.9916
2840,11.3121
2841,20.745
2842,44.3207
2843,52.3128
2844,49.8718
2845,34.0359
2846,46.8654
2847,51.4407
2848,21.7514
2849,31.0807
2850,11.7985
2851,45.5763
2852,53.4456
2853,19.4871
2854,36.4844
2855,16.0318
2856,34.4289
2857,49.0747
2858,24.4499
2859,24.394
2860,24.5154
2861,44.0634
2862,32.6457
2863,48.0102
2864,47.33
2865,53.8656
2866,14.9036
2867,34.1915
2868,26.4125
2869,44.4095
2870,39.5193
2871,51.478
2872,35.6645
2873,17.0026
2874,22.6691
2875,43.7266
2876,16.1208
2877,28.1403
2878,39.7552
2879,10.2386
2880,50.2016
2881,45.0154
2882,21.4967
2883,19.8685
2884,61.5311
2885,5.44195
2886,8.86731
2887,11.692
2888,48.807
2889,7.32921
2890,45.2164
2891,23.3281
2892,32.0625
2893,42.2104
2894,18.9354
2895,26.8761
2896,62.2056
2897,43.7467
2898,16.5707
2899,44.7407
2900,23.7489
2901,31.9995
2902,19.9053
2903,14.173
2904,21.3937
2905,59.0201
2906,12.8956
2907,36.3196
2908,40.1673
2909,25.4219
2910,24.0524
2911,37.6213
2912,17.9029
2913,14.3355
2914,45.0401
2915,23.3969
2916,32.8481
2917,33.6199
2918,20.8896
2919,23.5204
2920,22.3931
2921,34.346
2922,23.9625
2923,37.2655
2924,12.5674
2925,7.49005
2926,21.3263
2927,35.8254
2928,18.2405
2929,36.7787
2930,35.8943
2931,57.2218
2932,23.2011
2933,47.642
2934,28.6354
2935,26.0109
2936,32.0213
2937,27.6398
2938,9.2327
2939,24.9505
2940,39.1544
2941,33.5583
2942,52.6546
2943,19.7918
2944,15.9706
2945,10.8582
2946,25.4204
2947,7.56657
2948,16.8389
2949,16.619
2950,24.1828
2951,27.469
2952,24.0719
2953,5.91784
2954,38.8871
2955,44.8802
2956,31.478
2957,18.1725
2958,19.3814
2959,39.31
2960,8.13632
2961,39.6769
2962,48.5566
2963,34.4379
2964,11.3551
2965,31.6225
2966,37.1727
2967,22.1235
2968,32.4878
2969,16.084
2970,32.7953
2971,26.8727
2972,29.8437
2973,31.3609
2974,31.8419
2975,11.0007
2976,33.5408
2977,22.3701
2978,41.0047
2979,53.0235
2980,19.0702
2981,46.3809
2982,20.8282
2983,31.5899
2984,37.3465
2985,46.2918
2986,18.372
2987,29.5638
2988,42.3009
2989,54.8979
2990,23.7249
2991,39.4615
2992,41.0501
2993,30.5746
2994,44.2795
2995,50.7502
2996,27.5633
2997,23.7225
2998,16.645
2999,36.1641
3000,70.0116
3001,31.9425
3002,44.8677
3003,17.8056
3004,44.2865
3005,9.77341
3006,33.1721
3007,42.2302
3008,51.7495
3009,48.9692
3010,27.7582
3011,41.2429
3012,36.9159
3013,35.4502
3014,17.4251
3015,18.635
3016,55.0122
3017,22.9693
3018,37.8668
3019,36.9705
3020,25.1328
3021,35.8173
3022,45.2236
3023,8.73468
3024,56.2111
3025,8.98663
3026,22.0097
3027,21.5895
3028,8.45832
3029,53.8235
3030,19.8069
3031,14.8511
3032,34.1661
3033,46.0883
3034,32.0241
3035,28.8422
3036,11.0408
3037,40.3966
3038,45.3617
3039,41.8562
3040,14.8908
3041,46.0879
3042,29.2772
3043,22.6863
3044,46.8905
3045,18.2465
3046,39.5739
3047,42.4607
3048,28.0653
3049,32.2434
3050,40.449
3051,37.6673
3052,53.277
3053,42.5951
3054,17.6903
3055,23.4468
3056,18.475
3057,18.3712
3058,22.831
3059,49.4098
3060,23.5453
3061,44.8075
3062,19.2553
3063,41.7204
3064,34.0014
3065,9.68146
3066,20.3731
3067,43.6609
3068,10.4322
3069,42.484
3070,60.1444
3071,45.5105
3072,37.0638
3073,41.1555
3074,45.991
3075,19.6334
3076,32.3823
3077,31.9938
3078,43.7839
3079,57.9403
3080,21.9656
3081,39.9267
3082,30.7444
3083,26.3103
3084,41.6454
3085,16.2163
3086,50.3111
3087,24.1372
3088,46.8613
3089,46.5338
3090,11.2581
3091,37.9283
3092,34.5727
3093,50.7919
3094,31.5442
3095,37.0565
3096,29.8283
3097,51.1053
3098,40.1275
3099,24.1418
3100,35.0077
3101,36.7985
3102,35.0977
3103,40.8469
3104,40.7199
3105,22.4184
3106,39.1929
3107,8.65177
3108,50.4481
3109,44.0488
3110,20.0826
3111,50.995
3112,31.0877
3113,21.7633
3114,29.621
3115,50.1286
3116,26.5236
3117,24.3127
3118,22.6707
3119,36.11
3120,34.4692
3121,48.6553
3122,44.702
3123,39.4417
3124,42.1422
3125,32.1947
3126,19.083
3127,49.6189
3128,9.03348
3129,46.6978
3130,53.7848
3131,25.6974
3132,31.0613
3133,5.976
3134,48.3308
3135,33.5134
3136,28.9169
3137,32.7905
3138,29.7349
3139,31.2729
3140,23.0681
3141,52.2947
3142,41.4636
3143,35.1079
3144,18.1213
3145,38.9337
3146,41.7101
3147,27.0019
3148,10.9103
3149,24.607
3150,43.3185
3151,43.5537
3152,21.9482
3153,40.6625
3154,32.7992
3155,38.3065
3156,42.2841
3157,32.1519
3158,15.4576
3159,51.8659
3160,22.9761
3161,54.7972
3162,17.0412
3163,27.5516
3164,32.2021
3165,44.7333
3166,28.7951
3167,58.986
3168,58.7121
3169,19.909
3170,26.9857
3171,23.1398
3172,52.0183
3173,39.8122
3174,45.0997
3175,31.7294
3176,42.5072
3177,13.4095
3178,41.4507
3179,9.11688
3180,32.9815
3181,19.9502
3182,21.2702
3183,56.5782
3184,25.6015
3185,12.0119
3186,49.5028
3187,49.2534
3188,25.4203
3189,35.8398
3190,39.063
3191,61.9087
3192,7.9654
3193,22.1185
3194,29.3967
3195,17.4321
3196,26.8415
3197,50.5615
3198,45.148
3199,45.0016
3200,13.2669
3201,21.424
3202,10.173
3203,7.15183
3204,20.882
3205,39.4928
3206,44.1917
3207,54.5535
3208,20.0812
3209,13.9163
3210,20.8584
3211,35.7344
3212,43.3588
3213,42.1495
3214,38.682
3215,46.7069
3216,57.5007
3217,7.39281
3218,8.63189
3219,42.4618
3220,37.9029
3221,43.1633
3222,22.8154
3223,45.4998
3224,47.1155
3225,61.3399
3226,43.0253
3227,56.0219
3228,45.1704
3229,45.122
3230,30.0546
3231,5.42127
3232,18.4112
3233,26.696
3234,40.9667
3235,43.7697
3236,20.5099
3237,34.4202
3238,11.8681
3239,61.465
3240,19.568
3241,22.9008
3242,34.4638
3243,28.2449
3244,36.3765
3245,33.8795
3246,43.7293
3247,17.0755
3248,13.1814
3249,43.4737
3250,58.3756
3251,27.69
3252,44.0926
3253,56.2075
3254,50.9075
3255,63.1051
3256,11.479
3257,32.5019
3258,39.9462
3259,18.183
3260,9.67554
3261,9.92845
3262,20.8811
3263,23.306
3264,30.8759
3265,47.8176
3266,47.2238
3267,20.8604
3268,34.7283
3269,43.6201
3270,34.8196
3271,51.3867
3272,32.7071
3273,9.54313
3274,31.0215
3275,48.8313
3276,30.9575
3277,42.4219
3278,11.1154
3279,34.1499
3280,45.7649
3281,27.3268
3282,26.7838
3283,35.8974
3284,30.4983
3285,55.8985
3286,47.7137
3287,42.8437
3288,22.4553
3289,31.3402
3290,11.9603
3291,11.4962
3292,36.9769
3293,16.6631
3294,39.7608
3295,48.7671
3296,34.8513
3297,14.2944
3298,22.3897
3299,28.9826
3300,46.3771
3301,29.2381
3302,26.6283
3303,44.8844
3304,26.2308
3305,40.4075
3306,22.1012
3307,54.3214
3308,32.9243
3309,53.0558
3310,18.7661
3311,26.1604
3312,37.7883
3313,42.1842
3314,51.7838
3315,40.7274
3316,41.0418
3317,44.8734
3318,26.0416
3319,52.2431
3320,24.7419
3321,12.9948
3322,44.4857
3323,20.7781
3324,25.482
3325,42.4523
3326,11.7046
3327,39.5499
3328,16.7644
3329,51.1632
3330,38.5726
3331,39.2205
3332,35.6101
3333,19.7523
3334,13.0449
3335,25.0575
3336,31.7543
3337,27.8321
3338,25.7425
3339,35.7865
3340,37.3684
3341,28.2494
3342,10.562
3343,46.8578
3344,21.3573
3345,33.9823
3346,18.721
3347,24.0982
3348,33.0115
3349,18.6426
3350,42.9914
3351,33.5014
3352,20.7732
3353,42.0564
3354,40.9352
3355,37.7825
3356,32.6991
3357,24.2672
3358,21.4313
3359,47.7965
3360,44.845
3361,20.1599
3362,32.4875
3363,39.3073
3364,33.2436
3365,33.8244
3366,50.6531
3367,53.8211
3368,20.2613
3369,14.5034
3370,9.73308
3371,26.7043
3372,20.1189
3373,38.9284
3374,17.377
3375,26.7228
3376,10.0308
3377,39.408
3378,22.108
3379,35.3148
3380,41.6513
3381,25.3451
3382,42.372
3383,34.3855
3384,17.3633
3385,25.9534
3386,23.2438
3387,19.7853
3388,43.1375
3389,19.4692
3390,19.6472
3391,53.0325
3392,10.8669
3393,53.0556
3394,35.5947
3395,53.8725
3396,41.5035
3397,51.5598
3398,64.0433
3399,9.88855
3400,37.0442
3401,39.568
3402,6.1194
3403,26.0279
3404,28.5667
3405,37.4332
3406,44.2523
3407,55.7231
3408,23.4704
3409,31.1433
3410,15.9897
3411,25.0039
3412,43.5827
3413,58.1393
3414,46.072
3415,30.8141
3416,25.1146
3417,40.2995
3418,11.3831
3419,35.3813
3420,18.4876
3421,28.6403
3422,38.5406
3423,21.1
3424,11.2196
3425,23.2601
3426,45.7448
3427,11.7069
3428,33.6271
3429,33.541
3430,34.8445
3431,11.5735
3432,39.5266
3433,34.559
3434,24.3143
3435,7.33366
3436,13.91
3437,28.6963
3438,50.1068
3439,38.1479
3440,32.6542
3441,23.9224
3442,21.8707
3443,16.3884
3444,20.9041
3445,36.9386
3446,35.5692
3447,50.4558
3448,31.8638
3449,28.1488
3450,41.2894
3451,21.9593
3452,37.6598
3453,45.967
3454,21.8784
3455,31.9418
3456,26.4298
3457,15.3692
3458,16.8793
3459,32.179
3460,26.3047
3461,62.4226
3462,52.3545
3463,42.9338
3464,36.1702
3465,34.3986
3466,39.4476
3467,16.5636
3468,9.72929
3469,20.3586
3470,18.4909
3471,11.3069
3472,37.5764
3473,27.984
3474,10.3398
3475,43.0068
3476,9.49307
3477,16.3403
3478,52.5523
3479,44.463
3480,36.6661
3481,25.8741
3482,5.51162
3483,32.8881
3484,24.0727
3485,40.0584
3486,57.1139
3487,16.8359
3488,20.8515
3489,46.3089
3490,26.2158
3491,24.4807
3492,45.3263
3493,37.9295
3494,51.7505
3495,41.8406
3496,12.2311
3497,29.1194
3498,35.7312
3499,44.8436
3500,50.7956
3501,10.0243
3502,19.7996
3503,30.936
3504,7.7543
3505,50.7953
3506,34.0877
3507,39.0325
3508,38.4297
3509,23.2502
3510,33.287
3511,40.2258
3512,16.8267
3513,31.9623
3514,52.2351
3515,47.787
3516,47.0466
3517,47.8686
3518,22.2123
3519,47.9759
3520,44.359
3521,11.0812
3522,48.242
3523,19.7179
3524,40.2138
3525,12.5071
3526,49.5979
3527,16.0985
3528,28.9064
3529,45.8285
3530,29.2846
3531,10.7751
3532,22.8975
3533,51.9451
3534,34.9723
3535,18.55
3536,54.6844
3537,32.6109
3538,34.7419
3539,17.0566
3540,9.63822
3541,40.2403
3542,42.6276
3543,44.8751
3544,45.9021
3545,26.1241
3546,24.472
3547,9.36185
3548,31.7016
3549,39.3198
3550,18.3497
3551,59.9757
3552,49.0857
3553,33.5758
3554,18.9717
3555,12.1394
3556,16.9237
3557,31.4597
3558,41.9147
3559,28.9044
3560,18.8418
3561,46.6835
3562,32.7389
3563,37.1844
3564,7.62531
3565,6.18799
3566,31.9212
3567,17.9338
3568,56.7213
3569,47.2071
3570,18.4548
3571,36.7191
3572,46.7391
3573,40.6225
3574,32.6476
3575,29.3151
3576,44.8445
3577,41.4932
3578,51.6491
3579,24.1658
3580,35.8639
3581,42.3781
3582,36.517
3583,17.0002
3584,24.6983
3585,28.917
3586,7.59415
3587,22.9712
3588,48.0737
3589,59.9789
3590,43.6123
3591,31.6741
3592,45.714
3593,14.2295
3594,17.2361
3595,40.5566
3596,14.4167
3597,6.16121
3598,31.8993
3599,22.0906
3600,30.2707
3601,34.2372
3602,48.0557
3603,4.09678
3604,56.8965
3605,10.562
3606,45.444
3607,41.4932
3608,52.4789
3609,50.5413
3610,41.6007
3611,15.3008
3612,42.5338
3613,43.4777
3614,33.42
3615,26.4041
3616,23.3491
3617,10.1029
3618,23.9018
3619,53.8225
3620,45.4047
3621,32.7661
3622,13.6006
3623,37.8697
3624,23.1097
3625,42.5949
3626,34.3291
3627,36.1493
3628,24.0635
3629,47.6153
3630,27.6789
3631,7.02214
3632,49.1567
3633,55.0649
3634,26.6822
3635,40.0271
3636,32.2462
3637,24.6277
3638,29.2661
3639,19.7658
3640,35.0962
3641,7.83394
3642,18.2293
3643,33.6672
3644,51.4858
3645,42.3792
3646,45.4462
3647,24.3143
3648,54.6981
3649,44.1292
3650,32.9305
3651,24.6258
3652,45.5087
3653,51.6949
3654,47.897
3655,24.5638
3656,21.2468
3657,20.1224
3658,45.148
3659,27.1578
3660,43.583
3661,45.3955
